Job title,Business Group,Job location,Country of work,Job category,Responsibilities,Link to where the specific job is posted.
28096-TME商业广告部产品策划,公司其他组织,北京,中国,销售、服务与支持,"①5年以上，互联网广告营销策划及相关经验，具有相关音乐平台营销者优先。
②有丰富的内容营销经验，对于内容创意有较好的成功经验。有一定的数据分析经验，能运用数据解决商业需求。
③具有出色的市场洞察力，超强的执行力，能处理细项工作类目，工作主动积极，责任心强，能承受一定工作压力。
④对日化、快消等行业熟悉，对广告行业有浓厚的兴趣，有较强的学习能力，能够快速理解需求，整合腾讯资源，提出适合的营销方案。
⑤具备良好的沟通技巧、服务能力，有较强的团队合作精神，能与不同职能的人接触并深入沟通
英文听说读写熟练。",http://careers.tencent.com/jobdesc.html?postId=1410147928583970816
28096-腾讯音乐广告渠道销售经理（深圳/广州/北京/上海）,公司其他组织,上海,中国,销售、服务与支持,"1. 负责华南/华东/华北地区的区域及传统4A代理商的维护及开拓，拓展腾讯音乐的业务
2. 对接腾讯广告渠道生态部及区域发展部，对腾讯广告营销业务线提供音乐资源及方案的相关支持。


",http://careers.tencent.com/jobdesc.html?postId=1371375060052353024
38279-腾讯云智慧地产高级销售经理（北京/上海/深圳）-专项R,CSIG,上海,中国,销售、服务与支持,"1.负责腾讯云智慧地产方案在大众与客户层面的认知与推广，有效维系现有客户与开拓新客户，帮助团队进行相关的业务增长与行业拓展，提高销售额及利润；
2.内部跨部门跨行业合作及提供支持，推动方案的整合与聚焦，帮助行业团队完善特色方案，输出方案营销资料；
3.制定客户计划，推动行业方案落地；
4.具备调研能力，了解市场及行业客户的实际需求，发现新的商机，新的合作伙伴，新的需求点和交付方式；
5.协调技术、运营、市场及营销等团队，跨部门跨公司协作，打造行业端到端的特色方案；
6.帮助完成团队销售任务。",http://careers.tencent.com/jobdesc.html?postId=1401424134730162176
28096-TME腾讯音乐娱乐集团商业广告直客销售（广州）,公司其他组织,广州,中国,销售、服务与支持,"1、负责华东区域日化/本土食品饮料等行业客户拓展与维护工作; 
2、负责公司所有广告产品对客户的推广及销售工作，包括但不限于QQ音乐、全民K歌、酷我音乐等。 
3、了解客户需求，寻找销售机会。
4、建立与企业的深度合作关系，解决销售及执行过程中的各种问题和挑战； 
5、负责销售项目的沟通、执行、KPI完成等",http://careers.tencent.com/jobdesc.html?postId=1397125039555354624
28096-腾讯音乐商业广告部行业策划（北京）,公司其他组织,北京,中国,销售、服务与支持,"1、基于在品牌营销上策略思考的能力，提出创新的互联网营销解决方法，独立完成行业解决方案，提案和结案；
2、对营销数据有一定的分析和理解能力，运用数据解读相关营销问题；
3、运用互联网知识，从实战中，提炼出适合行业的音乐营销方法论；
4、定期以行业沙龙的形式进行营销分享。
",http://careers.tencent.com/jobdesc.html?postId=1428291993728983040
33370-智慧出行大客户销售,CSIG,北京,中国,销售、服务与支持,"负责汽车行业战略大客户的商务工作，包括：
1. 客户关系发展与维护，包括管理和发展C Level高管、中层及关键工作层的良好合作关系。
2. 深刻理解客户的战略、产品技术及市场策略、投资重点等，倾听客户和市场需求，具有智慧出行（车联网/云计算/大数据/自动驾驶/汽车智慧营销）业务解决方案的专业理解力，深耕客户，不断拓展新的业务机会。
3. 充分发挥腾讯公司生态平台优势，具有业务创造力，发掘多赢合作模式。
4. 承担并完成年度销售业绩指标，完成商务谈判、合同签订、合同回款等工作。
5. 协调内部各部门资源，协助解决重大客户需求或投诉。",http://careers.tencent.com/jobdesc.html?postId=1273951573948506112
25667-电销coach经理（上海）,CSIG,上海,中国,销售、服务与支持,"通过各种形式向销售人员提供销售培训课程；
目标导向，配合现场管理经理提高一线销售人员销售能力，达到销售业绩目标；
对当前销售人员能力分析，制定有针对性的培训计划，针对培训结果考核并实现销售效率的提升，实现销售培训闭环；
实时向管理层提供销售培训结果和学员反馈，能根据反馈衡量培训内容的有效性，持续提高培训效果；",http://careers.tencent.com/jobdesc.html?postId=1417412794688479232
25667-电话营销管理专家（上海/西安）,CSIG,西安,中国,销售、服务与支持,"1.通过对电销团队的有效管理，确保腾讯云产品和服务被销售到指定客户群
2.分配销售任务，定期检查执行情况，带领团队实现销售目标
3.结果导向，为客户提供积极服务
4.开展跨部门合作，解决业务和客户问题
5.负责团队员工的职业发展和规划",http://careers.tencent.com/jobdesc.html?postId=1335908818097283072
26381-文旅行业区域业务拓展（成都/上海/深圳）,CSIG,成都,中国,销售、服务与支持,"制定和扩展文旅行业的解决方案，提高云产品和服务的销售收入；
与客户销售紧密配合，支持一线客户经理完成行业方案销售；
具备区域（省级）市场的行业洞察及运作能力
制定产品和方案的行业推广策略，完成面向客户的汇报工作；
应用专业的技术产品/服务/解决方案知识，筛选出多个潜在客户的优先级，确保可行性；
与内部和外部的行业专家互动，预测客户需求并促进解决方案的开发；
保持对行业趋势，相关解决方案以及关键合作伙伴/ ISV解决方案的了解。
具备卓越的团队精神
",http://careers.tencent.com/jobdesc.html?postId=1406140994151260160
25663-泛互联网行业音视频产品业务拓展经理（上海）,CSIG,上海,中国,销售、服务与支持,"1.负责为泛互联网行业重点客户拓展腾讯云音视频相关产品，为客户提供整体解决方案；
2.了解音视频行业市场，对音视频行业重点用户进行渗透，完成用户转化； 
3.梳理整合重点客户实际应用场景诉求，推进腾讯云音视频产品能力进化。",http://careers.tencent.com/jobdesc.html?postId=1368799011456163840
25663-泛互联网行业音视频产品业务拓展经理（深圳）,CSIG,深圳,中国,销售、服务与支持,"1.负责为泛互联网行业重点客户拓展腾讯云音视频相关产品，为客户提供整体解决方案；
2.了解音视频行业市场，对音视频行业重点用户进行渗透，完成用户转化； 
3.梳理整合重点客户实际应用场景诉求，推进腾讯云音视频产品能力进化。",http://careers.tencent.com/jobdesc.html?postId=1368799013628813312
25663-泛互联网行业音视频产品业务拓展经理（北京）,CSIG,北京,中国,销售、服务与支持,"1.负责为泛互联网行业重点客户拓展腾讯云音视频相关产品，为客户提供整体解决方案；
2.了解音视频行业市场，对音视频行业重点用户进行渗透，完成用户转化； 
3.梳理整合重点客户实际应用场景诉求，推进腾讯云音视频产品能力进化。",http://careers.tencent.com/jobdesc.html?postId=1368799010726354944
25663-腾讯云安全业务发展经理（深圳）,CSIG,深圳,中国,营销与公关,"1.负责云安全产品的金融&互联网&企业用户行业拓展，并完成相关数字、客户覆盖等指标
2.负责整合销售&安全产品资源，推进行业标杆客户开发、建立合作、有效识别客户诉求并执行落地
3.负责行业战略拓展规划，识别目标客户，实现战略拓展目标，沉淀解决方案打法理论
4.负责战略项目拓展，有较强的项目运作能力，优化商业模式目标与实际执行落地",http://careers.tencent.com/jobdesc.html?postId=1391659635542335488
25663-腾讯云安全业务发展经理（北京）,CSIG,北京,中国,营销与公关,"1.负责云安全产品的金融&互联网&企业用户行业拓展，并完成相关数字、客户覆盖等指标
2.负责整合销售&安全产品资源，推进行业标杆客户开发、建立合作、有效识别客户诉求并执行落地
3.负责行业战略拓展规划，识别目标客户，实现战略拓展目标，沉淀解决方案打法理论
4.负责战略项目拓展，有较强的项目运作能力，优化商业模式目标与实际执行落地",http://careers.tencent.com/jobdesc.html?postId=1391659636490248192
25663-家庭物联行业销售,CSIG,深圳,中国,销售、服务与支持,"1、本科及以上学历，有CDN、云计算、人工智能、大数据等销售经验者优先；
2、要求对手机、家电、IOT等行业有一定的了解，对新技术、新商业模式有激情；
3、有较强的分析和沟通协调能力，具备良好的团队合作精神，执行能力强，能承担工作压力， 适应经常性出差；
4、通过腾讯云技术认证或同等资格认证的优先录取。 通过腾讯云从业资格证或同等资格认证的优先录取。",http://careers.tencent.com/jobdesc.html?postId=1401821599312650240
25663-媒体行业销售,CSIG,深圳,中国,销售、服务与支持,"专注于腾讯云在广电（局台网）/报业领域的拓展
和客户快速建立商务关系，全面拓展客户更层级关系
采用顾问销售的方式来确定和推动销售机会
1、维护客户高层对腾讯云品牌忠诚度，长期保持信任关系；
2、研究和了解运营商行业，深刻理解客户业务需求和挑战；
3、对云、IPTV、OTT、运营商、5G的业务模型有深入了解，理解客户对此的需求和痛点；
4、有效完成季度/全年销售任务；
5、建立和执行客户销售计划（Account Business Plan），包括短期的销售机会和长期的战略；
6、组织和参与渠道营销活动，寻找商机，转化销售机会；
7、拓展行业内合作伙伴，并定期进行沟通会，寻找并确认商机，转化销售机会。",http://careers.tencent.com/jobdesc.html?postId=1401819398670393344
28302-START云游戏商务经理,IEG,深圳,中国,营销与公关,"负责START云游戏产品对外合作，通过对内外部智能终端推广资源的整合与渠道的管理，用合理的预算与资源完成整体产品推广项目目标；
负责拓展智能终端的合作渠道，负责精品游戏引进，参与合作的商务谈判，负责项目具体执行与推进，包括意向达成、合同签订、效果评估及合作优化；
负责合作渠道运营，对合作伙伴进行合理统筹与激励，确保各个渠道的推广工作按计划进行，对各推广渠道进行数据监控与分析，确保按照预定时间完成推广目标，达到预期效果。",http://careers.tencent.com/jobdesc.html?postId=1427897008512835584
45321-SSV-腾讯科学社群活动及品牌经理（北京）,CDG,北京,中国,营销与公关,"1.负责围绕业务战略，建设并完善“科学探索奖”的品牌体系和规划。
2.负责维护“科学探索奖”相关科学社群，策划并完成基于科学社群的跨学科互动交流活动。
3.负责开拓优质内外部合作资源，运用奖项的专业领域知识，开展科普教育活动。
4.负责公司科技相关自媒体矩阵的运营，与垂类科技媒体进行长期合作和交流。 
5.综合运营丰富的传播工具和方法，结合内容策划、科学界热点话题等，提升奖项的美誉度。
",http://careers.tencent.com/jobdesc.html?postId=1428599905441554432
43894-腾讯云华西区域销售（成都）,CSIG,成都,中国,销售、服务与支持,"负责腾讯云在华西区域的销售工作，包括目标客户的开发与维护及跟进，市场策略制定、合作伙伴管理等；
聚焦销售，有坚定的执行力，达成公司制定的目标任务和KPI考核目标；
维护跟进现有客户的商务关系，在现有基础上拓展客户业务需求。",http://careers.tencent.com/jobdesc.html?postId=1217655725099061248
30624-腾讯广告国际日化服饰行业华东广告销售经理（上海）,CDG,上海,中国,销售、服务与支持,"负责国际日化奢侈品行业客户拓展与维护工作;
负责公司所有广告产品对客户的推广及销售工作，包括但不限于视频、游戏、社交广告等。
了解客户需求，寻找销售机会。建立与企业的深度合作关系，解决销售及执行过程中的各种问题和挑战；
负责销售项目的沟通、执行、KPI完成等
",http://careers.tencent.com/jobdesc.html?postId=1448139340034088960
30624-腾讯广告国际日化服饰行业华东广告销售经理（上海）,CDG,上海,中国,销售、服务与支持,"负责国际日化奢侈品行业客户拓展与维护工作;
负责公司所有广告产品对客户的推广及销售工作，包括但不限于视频、游戏、社交广告等。
了解客户需求，寻找销售机会。建立与企业的深度合作关系，解决销售及执行过程中的各种问题和挑战；
负责销售项目的沟通、执行、KPI完成等
",http://careers.tencent.com/jobdesc.html?postId=1435907053976559616
30624-腾讯广告日化服饰行业华东广告销售经理（上海）,CDG,上海,中国,销售、服务与支持,"负责华东本土日化奢侈品行业客户拓展与维护工作;
负责公司所有广告产品对客户的推广及销售工作，包括但不限于视频、游戏、社交广告等。
了解客户需求，寻找销售机会。建立与企业的深度合作关系，解决销售及执行过程中的各种问题和挑战；
负责销售项目的沟通、执行、KPI完成等
",http://careers.tencent.com/jobdesc.html?postId=1354619080954355712
30627-腾讯广告房产行业销售经理（上海）,CDG,上海,中国,销售、服务与支持,"负责腾讯广告房产行业重点客户服务和赛道开拓；
为所服务客户及行业业绩和增速负责；
为行业拓展配合制定行业策略，行业产品开发，区域管理。",http://careers.tencent.com/jobdesc.html?postId=0
25663-泛互联网销售-专项R（北京）,CSIG,北京,中国,销售、服务与支持,"负责腾讯云华北/华东/华南互联网行业中腰部客户的销售工作，包括目标客户的挖掘，拓展及跟进，市场策略制定、销售目标达成等；
聚焦销售，具备强执行力，达成公司制定的目标任务和KPI考核目标；
维护跟进现有客户的商务关系，在现有基础上拓展客户业务需求；
有互联网行业销售经验者优先。
",http://careers.tencent.com/jobdesc.html?postId=1384728676209270784
WXG10-321 企业微信商务推广经理-制造（上海/广州/成都）（广州）,WXG,广州,中国,销售、服务与支持,"1. 负责企业微信 区域制造、农林渔牧 等行业客户拓展；
2. 完成业绩指标，如客户新增、收入等； 
3. 建立区域客户标杆，发展区域合作伙伴，拓展区域合作资源，持续运营及拓展区域客户；
4. 提升区域细分行业市场占有率",http://careers.tencent.com/jobdesc.html?postId=1373905657358458880
WXG10-321 企业微信商务推广经理（上海-智慧零售）,WXG,上海,中国,销售、服务与支持,"负责企业微信商务推广，制定行业解决方案并推动落地执行；
根据行业特性提出产品及解决方案的优化办法，提升用户使用体验；
负责统筹项目进度、推动项目产出，分析和输出项目数据以及标杆案例包装与呈现等。

工作地：北京，上海，广州，深圳",http://careers.tencent.com/jobdesc.html?postId=1373905794709331968
WXG10-321 企业微信商务推广经理-零售/快消（上海/北京/成都）（成都）,WXG,成都,中国,销售、服务与支持,"1，负责大零售板块下细分行业的行业拓展工作 ，包括零售品牌及终端行业。
2，制定行业拓展策略，完成业绩指标并提高负责行业的市场覆盖及占有率；
3，解读行业场景，探索行业数字化解决方案。
",http://careers.tencent.com/jobdesc.html?postId=1373905800514248704
WXG10-321 企业微信商务推广经理-零售/快消（上海/北京/成都）（北京）,WXG,北京,中国,销售、服务与支持,"1，负责大零售板块下细分行业的行业拓展工作 ，包括零售品牌及终端行业。
2，制定行业拓展策略，完成业绩指标并提高负责行业的市场覆盖及占有率；
3，解读行业场景，探索行业数字化解决方案。
",http://careers.tencent.com/jobdesc.html?postId=1373905798895247360
WXG10-321 企业微信商务推广经理-零售/快消（上海/北京/成都）（上海）,WXG,上海,中国,销售、服务与支持,"1，负责大零售板块下细分行业的行业拓展工作 ，包括零售品牌及终端行业。
2，制定行业拓展策略，完成业绩指标并提高负责行业的市场覆盖及占有率；
3，解读行业场景，探索行业数字化解决方案。
",http://careers.tencent.com/jobdesc.html?postId=1373905797615984640
14914-品牌创意经理（深圳）,CDG,深圳,中国,营销与公关,"参与策划和执行集团层面创意营销项目，助力腾讯品牌影响力提升；
基于腾讯品牌战略目标以及传播项目主题，参与发想创意概念，并产出可执行方案；
完成创意项目中涉及的创意文案工作，通过优秀的撰文为品牌讲故事，内容形式包括但不限于长短视频、H5、小程序、海报等。
支持公司相关业务产品的创意传播工作，为其产出能够帮助业务达成传播目标的创意内容。
管理外部供应商，与之沟通合作，推动创意内容执行落地，保证创意内容产出质量。
",http://careers.tencent.com/jobdesc.html?postId=1427906716237832192
14914-互娱深度课题组公关经理（深圳）,CDG,深圳,中国,营销与公关,"负责从业务产线安全角度出发，进行相关正向课题研究和传播工作；
通过有力的策划和资源整合，保障项目落地执行，构建有利于业务发展的认知，护卫业务长线的公关安全。",http://careers.tencent.com/jobdesc.html?postId=0
25667-腾讯云运营商渠道公有云运营经理,CSIG,深圳,中国,销售、服务与支持,"1、负责运营商渠道的云产品销售赋能体系搭建，包括但不限于渠道培训体系、销售激励体系的搭建及组织等；
2、基于对运营商渠道特性的理解，完成匹配运营商需求场景的产品矩阵搭建，高效、稳定的区域运营商渠道提供销售支持并持续迭代，促成公有云运营型业务的持续发展。
3、基于业务理解，梳理相关市场策略，设定关键业务目标及指标拆解，推进销售计划的落实，搭建完善的监控分析体系，持续进行销售策略优化；
4、定期分析业务进展，包括年度目标规划，周期业绩回顾，组织销售团队进行销售及运营目标制定，追踪目标达成情况等；
5、通过推动流程优化提升销售运营组织的效率；
6、探索与运营商的行业产品融合被集成模式，并驱动内部产品部门进行相关产品的定制。
7、基于对运营商渠道特性的把握，梳理创新商业模式，平衡各参与方利益关系，建立可复制、可推广的销售打法。",http://careers.tencent.com/jobdesc.html?postId=0
50411-腾讯云石油行业大客户销售（北京）,CSIG,北京,中国,销售、服务与支持,"1、	负责石油石化行业客户，维护与市场挖掘，建立，巩固均衡客户关系；
2、	负责管理销售商机，确保收入目标交付质量，给客户带来长期价值；
3、	8年以上的行业背景，有较强的自我管理及自我激励能力，良好的表达能力及谈判技巧，具有服务精神和团队协作能力；
",http://careers.tencent.com/jobdesc.html?postId=0
50411-腾讯云矿业行业大客户销售,CSIG,北京,中国,销售、服务与支持,"1、 负责跟进腾讯资源行业矿业KA客户，识别商机，树立行业标杆并对业绩负责；
2、 负责维护客户关系，跟进商机，确保收入目标交付，给客户带来长期价值；
3、 捕捉行业热点、有目标的收集客户相关信息，形成商机机会；
4、 协调内外资源，统筹形成解决方案，推动完成销售全流程闭环；
",http://careers.tencent.com/jobdesc.html?postId=1456265115849465856
21882-医药行业销售经理,CSIG,上海,中国,销售、服务与支持,"?负责智慧医药的行业大客户拓展和销售业绩的达成； 
?根据医药行业业务场景，结合腾讯医疗的生态、腾讯云产品能力、大数据能力以及腾讯内部各类资源，挖掘并发现腾讯与客户之间商业机会结合点； 
?整合腾讯内部资源、能力，形成大客户营销解决方案，并进一步推进医药行业标杆案例的建设；
?以行业标杆案例为契机，推动在医药行业内部推广腾讯的解决方案，以推动腾讯在智慧医药行业的影响力及市场占比； 
?以智慧医药为依托，构建智慧医药行业的商业生态版图，引入并管理各类合作伙伴，构建智慧医药商业生态； 
?维护大客户长期关系，保持行业样本客户的满意度、活跃度和推荐意愿。并协同标杆客户组织各类大型的市场活动，借以推广腾讯的智慧医药解决方案。",http://careers.tencent.com/jobdesc.html?postId=1329762306069897216
43476-跨界合作拓展经理（深圳）,IEG,深圳,中国,销售、服务与支持,"负责游戏产品全球范围内市场跨区域合作拓展，发掘和维护各类重要合作伙伴； 
配合游戏版本需求，负责各类与游戏深度匹配的品牌、艺人、文化文创、泛娱乐、商业地产、消费品等市场圈层发掘，策划商业方案并洽谈引入，为商业化结果负责。",http://careers.tencent.com/jobdesc.html?postId=1352448819584835584
47653-TME高级商务经理（制作家）,公司其他组织,北京,中国,销售、服务与支持,"集结、招募行业知名及各垂类风格制作人与TME深度合作
沟通及引导制作人踊跃产出及提交优质内容创意，整理相关自主提案资料
负责制作人及提案涉及的词曲、艺人等合作相关商务谈判及协议签署
统筹完成制作人自主提案全部工作及后续交付，各方沟通及关系维系
制定、落实完成自制内容丰富多样的宣推营销打法，确保歌曲效果
跟踪监控内容表现，定期进行复盘为后续工作提供参考
跟进市场动向，对自制内容发展方向能提出更多建设性创意
",http://careers.tencent.com/jobdesc.html?postId=1427530661547220992
26699-腾讯惠聚高级商务拓展经理,CSIG,深圳,中国,销售、服务与支持,"1、 负责腾讯惠聚业务（零售小程序的中心化入口）的对外合作及资源拓展；
2、 负责跨行业的合作，以及重点标杆客户的合作突破；
3、 制定拓展策略和规划，有效地分解拓展目标，有序推进并完成目标；
4、 协调内部产品及运营资源，联动外部合作方，推动惠聚的用户发展和业务发展。",http://careers.tencent.com/jobdesc.html?postId=1380558389137907712
WXG10-企业微信行业解决方案专家（广州- 轻工制造/农林牧渔）,WXG,广州,中国,销售、服务与支持,"● 行业洞察：通过用户调研、数据分析等手段，深刻理解行业及行业客户的管理诉求、业务诉求、数字化现状，能够站在行业客户的角度，去分析问题所在，跟客户讲同样的业务语言；
● 行业解决方案输出：梳理提炼行业的内部及外部业务链条、组织模式、高频场景等，基于企业微信的原生及开放能力，构建行业化解决方案，帮助企业基于企业微信等数字化工具，提升内部管理效能和外部业务流程，推进相应解决方案在行业中的落地和复制；
● 核心KA客户的全生命周期管理：与BD团队协作完成大企业攻坚，负责客户需求沟通、方案设计与宣讲、技术支持等工作，能快速捕捉重点行业客户业务痛点，推动核心客户的拉起拉活，整理形成核心客户案例场景进行复制推广
● 行业合作伙伴赋能：与相关团队协作，针对行业核心场景，引导合作伙伴进行应用开发及接入；梳理开箱即用的行业解决方案，培训赋能各类型合作伙伴，推动中长尾客户覆盖；
● 负责对接行业的需求进行分析与评估，总结行业客户共性诉求，配合将客户需求整理成内部相关产品需求，推动产品竞争力持续提升。",http://careers.tencent.com/jobdesc.html?postId=1317034081245995008
WXG10-企业微信区域渠道经理（西安 沈阳 合肥 杭州 石家庄）（沈阳）,WXG,沈阳,中国,销售、服务与支持,"负责拓展企业微信区域合作伙伴，搭建区域合作伙伴生态，提升合作伙伴盈利能力，更好地服务企业微信用户，促进用户增长。
参与制定合作伙伴发展策略，探索开放生态下合作伙伴的发展模式和运营机制。",http://careers.tencent.com/jobdesc.html?postId=1384449334807896064
WXG10-企业微信区域渠道经理（西安 沈阳 合肥 杭州 石家庄）（西安）,WXG,西安,中国,销售、服务与支持,"负责拓展企业微信区域合作伙伴，搭建区域合作伙伴生态，提升合作伙伴盈利能力，更好地服务企业微信用户，促进用户增长。
参与制定合作伙伴发展策略，探索开放生态下合作伙伴的发展模式和运营机制。",http://careers.tencent.com/jobdesc.html?postId=1384449333692211200
WXG10-企业微信行业解决方案专家（北京-教育）,WXG,北京,中国,销售、服务与支持,"● 行业洞察：通过用户调研、数据分析等手段，深刻理解行业及行业客户的管理诉求、业务诉求、数字化现状，能够站在行业客户的角度，去分析问题所在，跟客户讲同样的业务语言；
● 行业解决方案输出：梳理提炼行业的内部及外部业务链条、组织模式、高频场景等，基于企业微信的原生及开放能力，构建行业化解决方案，帮助企业基于企业微信等数字化工具，提升内部管理效能和外部业务流程，推进相应解决方案在行业中的落地和复制；
● 核心KA客户的全生命周期管理：与BD团队协作完成大企业攻坚，负责客户需求沟通、方案设计与宣讲、技术支持等工作，能快速捕捉重点行业客户业务痛点，推动核心客户的拉起拉活，整理形成核心客户案例场景进行复制推广
● 行业合作伙伴赋能：与相关团队协作，针对行业核心场景，引导合作伙伴进行应用开发及接入；梳理开箱即用的行业解决方案，培训赋能各类型合作伙伴，推动中长尾客户覆盖；
● 负责对接行业的需求进行分析与评估，总结行业客户共性诉求，配合将客户需求整理成内部相关产品需求，推动产品竞争力持续提升。",http://careers.tencent.com/jobdesc.html?postId=1347091600248938496
WXG10-企业微信区域渠道经理（西安 沈阳 合肥 杭州 石家庄）（石家庄）,WXG,石家庄,中国,销售、服务与支持,"负责拓展企业微信区域合作伙伴，搭建区域合作伙伴生态，提升合作伙伴盈利能力，更好地服务企业微信用户，促进用户增长。
参与制定合作伙伴发展策略，探索开放生态下合作伙伴的发展模式和运营机制。",http://careers.tencent.com/jobdesc.html?postId=1384449338142367744
WXG10-企业微信行业解决方案专家（上海-制造）,WXG,上海,中国,销售、服务与支持,"● 行业洞察：通过用户调研、数据分析等手段，深刻理解行业及行业客户的管理诉求、业务诉求、数字化现状，能够站在行业客户的角度，去分析问题所在，跟客户讲同样的业务语言；
● 行业解决方案输出：梳理提炼行业的内部及外部业务链条、组织模式、高频场景等，基于企业微信的原生及开放能力，构建行业化解决方案，帮助企业基于企业微信等数字化工具，提升内部管理效能和外部业务流程，推进相应解决方案在行业中的落地和复制；
● 核心KA客户的全生命周期管理：与BD团队协作完成大企业攻坚，负责客户需求沟通、方案设计与宣讲、技术支持等工作，能快速捕捉重点行业客户业务痛点，推动核心客户的拉起拉活，整理形成核心客户案例场景进行复制推广
● 行业合作伙伴赋能：与相关团队协作，针对行业核心场景，引导合作伙伴进行应用开发及接入；梳理开箱即用的行业解决方案，培训赋能各类型合作伙伴，推动中长尾客户覆盖；
● 负责对接行业的需求进行分析与评估，总结行业客户共性诉求，配合将客户需求整理成内部相关产品需求，推动产品竞争力持续提升。",http://careers.tencent.com/jobdesc.html?postId=1367372791615070208
WXG10-企业微信行业解决方案专家（广州- 银行保险）,WXG,广州,中国,销售、服务与支持,"● 行业洞察：通过用户调研、数据分析等手段，深刻理解行业及行业客户的管理诉求、业务诉求、数字化现状，能够站在行业客户的角度，去分析问题所在，跟客户讲同样的业务语言；
● 行业解决方案输出：梳理提炼行业的内部及外部业务链条、组织模式、高频场景等，基于企业微信的原生及开放能力，构建行业化解决方案，帮助企业基于企业微信等数字化工具，提升内部管理效能和外部业务流程，推进相应解决方案在行业中的落地和复制；
● 核心KA客户的全生命周期管理：与BD团队协作完成大企业攻坚，负责客户需求沟通、方案设计与宣讲、技术支持等工作，能快速捕捉重点行业客户业务痛点，推动核心客户的拉起拉活，整理形成核心客户案例场景进行复制推广
● 行业合作伙伴赋能：与相关团队协作，针对行业核心场景，引导合作伙伴进行应用开发及接入；梳理开箱即用的行业解决方案，培训赋能各类型合作伙伴，推动中长尾客户覆盖；
● 负责对接行业的需求进行分析与评估，总结行业客户共性诉求，配合将客户需求整理成内部相关产品需求，推动产品竞争力持续提升。",http://careers.tencent.com/jobdesc.html?postId=1356234322591358976
WXG10-企业微信行业解决方案专家（广州- 家电数码3C/矿业物流）,WXG,广州,中国,销售、服务与支持,"● 行业洞察：通过用户调研、数据分析等手段，深刻理解行业及行业客户的管理诉求、业务诉求、数字化现状，能够站在行业客户的角度，去分析问题所在，跟客户讲同样的业务语言；
● 行业解决方案输出：梳理提炼行业的内部及外部业务链条、组织模式、高频场景等，基于企业微信的原生及开放能力，构建行业化解决方案，帮助企业基于企业微信等数字化工具，提升内部管理效能和外部业务流程，推进相应解决方案在行业中的落地和复制；
● 核心KA客户的全生命周期管理：与BD团队协作完成大企业攻坚，负责客户需求沟通、方案设计与宣讲、技术支持等工作，能快速捕捉重点行业客户业务痛点，推动核心客户的拉起拉活，整理形成核心客户案例场景进行复制推广
● 行业合作伙伴赋能：与相关团队协作，针对行业核心场景，引导合作伙伴进行应用开发及接入；梳理开箱即用的行业解决方案，培训赋能各类型合作伙伴，推动中长尾客户覆盖；
● 负责对接行业的需求进行分析与评估，总结行业客户共性诉求，配合将客户需求整理成内部相关产品需求，推动产品竞争力持续提升。",http://careers.tencent.com/jobdesc.html?postId=1356234321513422848
43477-和平精英电竞政府事务经理（深圳）,IEG,深圳,中国,营销与公关,"根据联盟业务规划，协助落地和平精英各级别赛事；
整合公司内外资源，负责和平精英电竞业务与政府部门的具体对接；
负责制订和平电竞城市合作的长期计划和时间节点；
负责联盟俱乐部未来地域化主场探索。",http://careers.tencent.com/jobdesc.html?postId=1384391961242247168
43477-和平精英内容营销经理（深圳）,IEG,深圳,中国,营销与公关,"负责和平精英游戏/IP/赛事营销相关的内容策划、内容产出和传播；
面向官方社区和不同类型平台产出强传播力的游戏内容（图文、视频、直播等）；
建设和维护游戏所需的内容生产生态包括MCN、KOL、UGC作者等生产者的引入与合作。",http://careers.tencent.com/jobdesc.html?postId=1384391960516632576
26699-智慧零售平台运营经理,CSIG,上海,中国,营销与公关,"1、结合业务大目标与消费者洞察，日常和活动期间独立策划和管理运营营销频道，与招商做配合，输出整体运营方案，负责统筹或协调协同内部跨部门各方和外部合作方执行落地，并能为最终产出负责，带动生意增长，且具有数据分析能力进行效果监控数据复盘不断调优，完成总体复盘和制定改进策略。
2、在日常和营销活动期间，通过市场&营销运营手段帮助业务完成整体目标；持续塑造平台品牌形象，提升口碑，打造营销标杆案例。
3、根据业务实际需求，协助推动营销频道迭代优化。
4、以用户价值为出发点，能深度挖掘商家和消费者需求、判断现状、评估运营目标并提供精细化运营服务。",http://careers.tencent.com/jobdesc.html?postId=1417107067809832960
18924-客户接待经理（深圳）,CSIG,深圳,中国,销售、服务与支持,"1、全面负责公关活动、商务会议、重要客户礼仪接待、安排工作，提升重要客户体验，树立良好的企业形象； 
2、负责会议的组织、安排，现场的突发事件处理、以及相应预案的制定； 
3、负责梳理和制定接待标准化体系，标准流程，做好文档输出与管理； 
4、负责建立接待资源库，协调、管理好内外部资源、利于资源快速共享；
5、负责接待信息数据梳理和分析工作，做好客户来访信息管理与沉淀；
6、协助上级领导完成其他工作。",http://careers.tencent.com/jobdesc.html?postId=1384453665242226688
