Job title,Business Group,Job location,Country of work,Job category,Responsibilities,Link to where the specific job is posted.
15585--MMO手游-资深3D场景编辑关卡设计师(广州),IEG,广州,中国,设计,"1. 负责游戏场景关卡地图的编辑制作，3D开放大世界地图制作流程的制定
2. 根据游戏世界观设计、制作大规格多地貌地图地形，摆放有趣合理的道具，提供游戏性和叙事元素的场景展现
3. 负责最终输出到版本里的品质把控，协同程序和TA，负责引擎中关卡的技术研究及性能优化

",http://careers.tencent.com/jobdesc.html?postId=1348548731632361472
15585--MMO手游-资深2D角色原画设计师(广州),IEG,广州,中国,设计,"1. 负责游戏里角色原画设计工作
2. 负责跟进外包原画拆分细化及反馈审核工作
3. 负责游戏中的概念及宣传图绘制

",http://careers.tencent.com/jobdesc.html?postId=1348548732655771648
15585--MMO手游-资深2D场景原画设计师(广州),IEG,广州,中国,设计,"1. 负责游戏中场景的氛围概念图
2. 负责游戏中地图、建筑，物件等设计
3. 负责跟进外包原画拆分细化及反馈审核工作

",http://careers.tencent.com/jobdesc.html?postId=1348548734190886912
15585--MMO手游-资深3D动画设计师(广州),IEG,广州,中国,设计,"1. 负责游戏中动作的设计和制作，动画资源导入验证，资源管理等
2. 负责游戏中3D角色动画的风格统一和资源规范性
3. 制定及优化动画质量标准，确保动画的最佳效果
4. 负责外包资源的审核修改及外包团队培养

",http://careers.tencent.com/jobdesc.html?postId=1348548735348514816
15585--MMO手游-资深3D特效设计师(广州),IEG,广州,中国,设计,"1. 负责场景，角色，怪物，道具，UE4引擎内的特效制作
2. 负责游戏中的特效品质的审核修改及外包团队的培养
3. 负责梳理特效模块制作流程，优化和提升特效团队的制作效率

",http://careers.tencent.com/jobdesc.html?postId=1348548736510337024
15585-国际IP大世界幻想写实风手游-场景原画设计师（深圳）,IEG,深圳,中国,设计,"负责产品场景概念，布局设计的工作；
针对于整体项目风格参与探索 制定以及美术品质提升工作；
负责外包资源审核修改，风格统一，提高外包制作品质；
协助后续3d及地编工作，提升最终落地品质；",http://careers.tencent.com/jobdesc.html?postId=1392056635333025792
15585-国际IP大世界幻想写实风手游-资深3D场景物件设计师（深圳）,IEG,深圳,中国,设计,"负责产品场景模型和贴图的设计制作；
负责布置灯光，烘焙灯光贴图制作；
负责外包资源审核修改，风格统一，提高外包制作品质；",http://careers.tencent.com/jobdesc.html?postId=1392056636826198016
17229-和平精英-高级2D海宣设计师（深圳）,IEG,深圳,中国,设计,"负责游戏的海报级宣传图设计；
市场前瞻性美术风格导向预研等；
负责游戏前期定风格基调；
负责外包资源的审核修改与CP的培养。",http://careers.tencent.com/jobdesc.html?postId=1372524887670792192
17229-和平精英-资深2D角色设计师（深圳）,IEG,深圳,中国,设计,"负责角色原画造型、动态等设计；负责道具、饰品等原画设计；
负责优化宣传素材，攻坚重要海报宣传设计；
负责外包资源的审核修改，包括对外包资源制作进行审核修改，统一风格，提高美术设计品质。",http://careers.tencent.com/jobdesc.html?postId=1385441562854432768
17229-和平精英-资深2D角色设计师（广州）,IEG,广州,中国,设计,"负责角色原画造型、动态等设计；负责道具、饰品等原画设计；
负责优化宣传素材，攻坚重要海报宣传设计；
负责外包资源的审核修改，包括对外包资源制作进行审核修改，统一风格，提高美术设计品质。",http://careers.tencent.com/jobdesc.html?postId=1385441563642961920
15585-黎明觉醒-资深动画设计师（深圳）,IEG,深圳,中国,设计,"1. 负责游戏中动作的设计和制作，动画资源导入验证，资源管理等
2. 负责游戏中3D角色动画的风格统一和资源规范性
3. 制定及优化动画质量标准，确保动画的最佳效果
4. 负责外包资源的审核修改及外包团队培养",http://careers.tencent.com/jobdesc.html?postId=1390867966639218688
15585-黎明觉醒-游戏角色原画设计师（深圳）,IEG,深圳,中国,设计,"1. 负责游戏里角色时装，怪物，NPC原画设计工作
2. 负责跟进外包原画拆分细化及反馈审核工作
3. 负责游戏中的概念图及宣传图绘制",http://careers.tencent.com/jobdesc.html?postId=1390867968035921920
15585-黎明觉醒-游戏美术3D角色设计师（深圳）,IEG,深圳,中国,设计,"根据原画和参考图片创作出高品质的角色和装备模型，并参与角色外包跟进工作，
根据效果与TA\材质师合作，创建并使用贴图以及材质；
在引擎中对角色模型效果和材质进行迭代，优化并不断打磨模型的质量水准，使其达到项目设定的质量标准和视觉方向；
与动画技术团队合作，结合性能预算，帮助动画团队确定模型标准的绑定，变形和模拟，以及其他要求；",http://careers.tencent.com/jobdesc.html?postId=1390867969612980224
15585-黎明觉醒-游戏场景原画设计师（深圳）,IEG,深圳,中国,设计,"1. 负责游戏中场景的氛围概念图以及前期规划统筹；
2. 负责游戏中地图、建筑，物件等设计；
3. 负责跟进外包原画拆分细化及反馈审核工作。",http://careers.tencent.com/jobdesc.html?postId=1390867970535727104
15585-黎明觉醒-游戏场景原画设计师（深圳）,IEG,深圳,中国,设计,"1. 负责游戏中场景的氛围概念图以及前期规划统筹；
2. 负责游戏中地图、建筑，物件等设计；
3. 负责跟进外包原画拆分细化及反馈审核工作。",http://careers.tencent.com/jobdesc.html?postId=1390867971936624640
15585-黎明觉醒-游戏角色/场景原画设计师（深圳）,IEG,深圳,中国,设计,"负责游戏里角色，场景原画设计工作；
负责跟进外包原画拆分细化工作； 
负责游戏宣传图的绘制工作。",http://careers.tencent.com/jobdesc.html?postId=1390868130108022784
15575-《王者荣耀》资深创意指导（成都）,IEG,成都,中国,设计,"负责王者荣耀生态内容营销创意指导，与品牌和运营团队配合，深度参与传播内容核心卖点的提炼，在文案，视觉形式，互动体验等方面进行把控，并输出方案联动内外部执行资源，确保概念到执行的有效落地；
面向产品和业务形态需求可灵活调整专业能力支撑范围，并系统建立该模块机制流程和相关标准体系；挖掘并培养可供项目长期使用的各类型合作资源，并充分了解大部分供应商能力范围；",http://careers.tencent.com/jobdesc.html?postId=1404698403010519040
21309-在线教育-高级UI设计师（深圳）,CSIG,深圳,中国,设计,"1、负责在线教育产品的视觉界面及品牌形象设计，为最终的产品视觉品质负责；
2、参与产品的规划及用户研究，能够结合项目制订高水准的设计风格并形成相关设计规范在团队内推动落地；
3、能够发掘和思考产品未来的发展和设计方向，以及对前瞻性产品的创意设计，参与团队的专业化建设和知识传播。",http://careers.tencent.com/jobdesc.html?postId=1319204730576052224
28937-渲染向技术美术(深圳),IEG,深圳,中国,设计,"实现基于PBR框架的风格化渲染和部分对象的NPR渲染，并搭建TOD，天气系统，使整体渲染效果实时自洽，以上同时兼顾性能，并维护美术制作规范；
通过搭建灯光环境和配置后处理，以营造不同的环境氛围，并使之与其他系统联动；
搭建LookDev环境，以确保美术资产正确验收；",http://careers.tencent.com/jobdesc.html?postId=1347128408009613312
25928-资深游戏动画师（上海）,IEG,上海,中国,设计,"参与动画管线的研发与demo动作原型制作，负责动作资源规范性，制定及优化动画质量标准，不断验证效果以及优化迭代，协助绑定、TA和程序，疏通与动画相关工作的开发流程，并跟进动作在引擎里的实现效果；
设计分镜、脚本或故事板等内容规划；指导外包资源的审核修改；根据每项工作任务的范围及其对团队的影响，制定合理的工作计划；
参与规划动作捕捉拍摄并指导动捕演员，以确保艺术视觉效果并优化动捕动作质量。",http://careers.tencent.com/jobdesc.html?postId=1408349334000377856
TEG07-高级用户研究工程师（深圳）,TEG,深圳,中国,设计,"负责各种用户研究项目的设计、执行和总结，挖掘用户需求及产品使用习惯，建立用户模型等；
使用可用性测试、用户访谈、焦点小组、问卷调研、后台数据分析和眼动跟踪等方法完成研究项目；
参与互联网金融、效果广告、大数据产品和互联网+等前瞻性产品的用户洞察和研究工作。",http://careers.tencent.com/jobdesc.html?postId=1317987738250649600
15571-高级技术美术（成都）,IEG,成都,中国,设计,"开发美术制作工具，优化美术工作流程；
根据美术需求，设计Shader； 
研究游戏引擎，帮助美术人员使用引擎和工具；
协助美术人员和程序人员优化游戏运行效率；
解决美术人员日常遇到的各种技术问题。",http://careers.tencent.com/jobdesc.html?postId=1441954325382307840
29911-腾讯视频视觉设计leader,PCG,深圳,中国,设计,"1，负责腾讯视频相关社区业务的体验设计及对应的设计团队的专业管理事务；
2，负责和参与核心设计产出，把控视觉方向，定义风格，带领团队完成高品质的设计输出和实施；
3，建立并优化设计方法、流程及规范；
4，把握趋势，规划和布局团队专业能力模型，打造高效团队。",http://careers.tencent.com/jobdesc.html?postId=0
15605-《航海王》IP动作手游3D角色设计师（深圳）,IEG,深圳,中国,设计,"根据项目需要，配合美术负责人指定角色美术风格和技术标准，整合到引擎中优化效率和效果；
承担部分角色的攻坚制作；
跟进和反馈外包进度，按时完成需求。",http://careers.tencent.com/jobdesc.html?postId=1128122260587024384
15605-《航海王》IP动作手游3D场景（深圳）,IEG,深圳,中国,设计,"根据项目风格需求，配合美术负责人制定场景美术风格和技术标准；
整合场景物件编辑Ue4场景，并优化效率和效果；
承担部分场景物件攻坚的制作，并提出场景模型美术标准，提升场景模型制作水准；
跟踪外包工作的进度，按时完成项目需求
",http://careers.tencent.com/jobdesc.html?postId=1277951563955970048
15605-资深UE4角色动画师(上海）,IEG,上海,中国,设计,"负责项目中动画相关的风格制定，管线搭建，制作品质的标杆制定和把控；
负责游戏中3D角色动画的风格统一性和资源规范性；
参与游戏角色动作的创意设计、制作、合入等；
根据游戏实际效果进行优化；
培养以及审核CP制作。",http://careers.tencent.com/jobdesc.html?postId=0
23295-互娱高级视觉设计师,IEG,深圳,中国,设计,"负责IEG相关业务的视觉设计、美术指导工作。
参与项目前期需求分析，梳理逻辑与结构；为项目提供设计方案，并推动方案的落地实施。
参与项目设计流程和规范的制定，参与分享设计经验、共同提高团队的设计能力。",http://careers.tencent.com/jobdesc.html?postId=1372007910011314176
15687-Senior Technical Artist/高级游戏技术美术(深圳),IEG,深圳,中国,设计,"和美术人员，引擎程序员一起设计渲染方案，编写Shader，实现美术效果；
发现美术pipeline中出现的问题，开发工具提高美术工作流效率；
和美术人员，引擎程序员一起研究美术工具和游戏引擎的新特性，制作效果展示Demo，技术推广应用；
设计美术资源规范，确保引擎规范的执行；
对游戏性能进行Profiling，设计优化方案；
和美术人员，引擎程序员一起解决工具引擎日常使用过程中出现的问题。
 Create tools to improve the workflow efficiency of the art team (this includes 3dsMax/Maya scripts, but also standalone scripts and software);
Work with the engineering team to develop features, both for the game engine and for tools/asset pipelines;
Work with all the art departments (environment, characters, VFX, animation, etc.) to ensure all dependencies are met;
Help the team develop workflows and standards for efficient content generation;
Help the art team in using engine and pipeline tools;
Help drive framerate and memory optimization of the game;
Develop visual features of the game;
Support the content team in debugging issues with the game and tools.",http://careers.tencent.com/jobdesc.html?postId=1287581585410891776
15687-Senior Rigging TA/技术美术绑定方向（深圳/重庆/洛杉矶）【HR-IEG】,IEG,深圳,中国,设计,"开发和维护modular rigging system;
推动Rigging管线和工具 相关方案，包括rig building中的程序化生成过程;
主动定位低效程序和潜在问题，驱动Rigging和动画管线的优化和完善策略;
在Maya中开发Rigging和动画工具;
协助制作团队对问题进行故障排除;
Develop and maintain modular rigging system;
Drive the strategy of the rigging pipeline, tools, and workflow, including procedural processes in rig building;
Proactively locate the existing inefficient procedures and potential problems, drive the evolution strategy of the rigging and animation pipeline;
Develop rigging and animation tools in Maya;
Assist the production teams in troubleshooting problems as they arise;
",http://careers.tencent.com/jobdesc.html?postId=1330397504549691392
43898-CSIG高级交互设计师,CSIG,深圳,中国,设计,"1.负责CSIG经营平台、知识平台和数据平台的交互体验设计，并参与产品整体视觉风格讨论及定位；
2.参与产品的功能设计讨论，挖掘典型用户场景、分析产品需求，优化产品的交互信息架构与任务流程等设计，对产品的可用性测试和评估提出改进方案，负责提升产品的可用性、易用性体验； 
3.参与及制定相关的产品设计规范，沉淀产品设计的方法论，共同提升团队的专业水准和工作效率。
",http://careers.tencent.com/jobdesc.html?postId=1372098664612241408
31677-腾讯智慧出行-车图资深体验设计师,CSIG,北京,中国,设计,"1. 您将有机会作为主视觉设计师，参与腾讯车图下一代导航的系统性体验构建，定义腾讯车图的视觉设计风格确定、高保真原型制作、动态展示效果及各个迭代版本的设计还原落地；
2. 能够基于自动驾驶技术与智能驾舱硬件载体下的用户使用场景进行前瞻性车载地图地体验创新，能够独立输出有逻辑推导力和视觉表现力的设计并推动落地；
3. 能够与产品/交互设计师一起，建立顺畅的协作关系，以建设性的方式推动任务进展和解决问题；
4. 提炼智能座舱或地图产品的设计规范与方法论，并向团队分享与使用，建立设计影响力。",http://careers.tencent.com/jobdesc.html?postId=1393037083639029760
43478-游戏产品营销创意指导（深圳）,IEG,深圳,中国,设计,"负责游戏产品的广告营销与内容创意；
独立对接品牌或产品侧的项目需求，并主导完成创意策划方案；
指导外部供应商推进创意内容的执行落地：包括视频广告、互动、平面设计等；
在游戏研发早期参与讨论，从营销创意和内容创意的角度给出建议。",http://careers.tencent.com/jobdesc.html?postId=1368921406561067008
15612-游戏美术3D特效负责人(深圳),IEG,深圳,中国,设计,"负责确立游戏中角色特效，场景特效的风格和品质标准； 
处理团队日常工作分配和解决上下游沟通障碍；
推动项目特效技术的持续提升和优化； 
能为不同的表现需求提供多种技术解决方案, 与团队成员一起解决技术难题和其他挑战;
",http://careers.tencent.com/jobdesc.html?postId=1404689389358948352
45321-SSV-高级视觉设计师（北京）,CDG,北京,中国,设计,"1、负责腾讯SSV视觉整体工作，以用户体验为基础，通过视觉设计为产品赋予情感化，同时满足简洁、易用的产品体验； 
2、负责实验室产品和SSV整体品牌传播线上线下衍生的相关产品视觉设计工作，并持续优化设计细节； 
4、负责实验室产品和SSV整体概念设计方案的输出，为各对外合作岗位进行提案设计，并在落地过程中提供设计支持； 
5、参与线上线下项目策划讨论，充分理解创意，通过设计，高质量准确呈现产品和运营设计意图。",http://careers.tencent.com/jobdesc.html?postId=0
23295-品牌设计师,IEG,深圳,中国,设计,"负责IEG相关业务的品牌建设、视觉设计工作。
参与项目前期需求分析，梳理逻辑与结构；为项目提供设计方案，并推动方案的落地实施。
参与项目设计流程和规范的制定，参与分享设计经验、共同提高团队的设计能力。",http://careers.tencent.com/jobdesc.html?postId=1371778544543211520
30933-王者荣耀全球版-高级UI动效设计师（深圳/上海）,IEG,深圳,中国,设计,"对接视觉、交互、程序、策划，根据版本需求设计和制作游戏内UI界面动效，保证设计效果正确、高还原度进入游戏；
对接、管理外包，把控外包产出质量；
配合视觉、交互等其他岗位同学设计和制作视频创意DEMO；
配合程序或TA开发引擎工具，提升制作效率；",http://careers.tencent.com/jobdesc.html?postId=1412321824984801280
30933-王者荣耀全球版-高级UX设计师（深圳/上海）,IEG,深圳,中国,设计,"系统性梳理玩家诉求与策划需求，梳理游戏外围框架，并提供解决方案
对游戏玩法有敏锐的洞察，打磨玩家体验的最优解
具有较好的沟通、协作能力，与策划、美术、UI、程序充分协作，多维度打磨游戏体验
善于思考，善于发现产品中的可优化点。",http://careers.tencent.com/jobdesc.html?postId=1249601681386115072
30933-王者荣耀全球版-UX交互设计组长（深圳/上海）,IEG,深圳,中国,设计,"系统性梳理玩家诉求与策划需求，梳理游戏外围框架，并提供解决方案
对游戏玩法有敏锐的洞察，打磨玩家体验的最优解
具有较好的沟通、协作能力，与策划、美术、UI、程序充分协作，多维度打磨游戏体验
善于思考，善于发现产品中的可优化点。",http://careers.tencent.com/jobdesc.html?postId=1443139243319762944
30933-王者荣耀全球版-UI视觉设计组长（深圳/上海）,IEG,深圳,中国,设计,"负责产品UI视觉风格推导，游戏整体UI框架规范设计；
负责与策划需求沟通与UI整体开发进度规划；
负责UI动效风格跟进返现呈现；
负责视觉组梯队建设和人才培养。",http://careers.tencent.com/jobdesc.html?postId=1443139245123313664
39392-概念艺术家,IEG,上海,中国,设计,"1.根据导演和剧本进行创作影视概念设计图；
2.和其他艺术家一起打造令人惊叹的艺术空间和造型设计；
3.保障上下环节的顺利进行，严格按照定时间提交审核。
",http://careers.tencent.com/jobdesc.html?postId=1413347835864162304
15614-大世界游戏交互设计,IEG,上海,中国,设计,"负责游戏产品交互设计：参与需求讨论与体验构思，分析归纳玩家目标和任务，梳理体验路径，搭建信息架构，设计系统的具体框架、布局、状态和交互反馈等；
为产品最终体验和效果负责，衔接视觉设计、客户端开发等上下游环节，跟踪需求的开发流程并推动设计细节落地；
配合用研及运营团队，进行用户体验研究和分析，结合用户反馈和多方需求，持续推进游戏易用性的提升；
参与界面规范的制定与维护。",http://careers.tencent.com/jobdesc.html?postId=1414849583296552960
46751-(高级）用户研究经理,PCG,深圳,中国,设计,"?	负责社交/社区类产品的用研，如用户使用体验、产品满意度追踪、产品增长与流失分析等、用户画像、需求偏好、内容定位等多种研究类型
?	独立完成研究主题的需求分析、研究执行、研究分析、报告分享、追踪落地的全过程
?	对所负责的单品或业务提炼关键问题，并能进行阶段性的用研规划
",http://careers.tencent.com/jobdesc.html?postId=0
43461-虚拟偶像角色设计师,IEG,深圳,中国,设计,"负责虚拟偶像前期人设可视化工作；
根据人设输出角色2D三视图以及其他细节部位的标准化制图；
输出角色的宣发素材，衍生品牌以及衍生品创意设计；",http://careers.tencent.com/jobdesc.html?postId=1372099833455714304
31677-创新产品高级产品体验设计师,CSIG,深圳,中国,设计,"1. 负责云小微语音助手及虚拟人产品从设计策略到设计执行的全流程工作；
2. 负责助手及虚拟人场景机会点的挖掘及新产品形态的多种方案探索；
3. 负责KA交付项目方案设计，保证产品方案品质；
4. 沉淀总结设计规范及方法，有意识地优化设计工作方法流程以提升合作效率。",http://careers.tencent.com/jobdesc.html?postId=1368005677376610304
31677-视觉设计师,CSIG,深圳,中国,设计,"- 负责教育产品线的体验设计、UI视觉设计工作，并跟进最终呈现效果；
- 了解教育行业和用户，参与教育场景的需求挖掘；
- 有效结合产品特性及流行趋势，参与教育产品线的视觉风格的制定和实施；
- 参与团队的专业化建设和知识传播；",http://careers.tencent.com/jobdesc.html?postId=1392749716885741568
26699-腾讯智慧零售高级视觉设计师（营销方向）,CSIG,深圳,中国,设计,"1.负责零售产品的运营策划与落地设计，包含营销脚本制定，形象&场景插画绘制等；
2.负责零售内部产品&外部产品的IP形象的打造、商业化创意制定及设计提案等；
3.负责零售营销功能的产品化设计，包含营销玩法制定，动效手感打磨，3D场景制造等；
4.负责零售产品的品牌风格定位及创意视觉提案，包含建立品牌视觉策略，产出VI的规范、并进行相关管理、宣贯、迭代等。",http://careers.tencent.com/jobdesc.html?postId=1293882749035225088
15712-游戏视觉设计师（深圳）,IEG,深圳,中国,设计,"负责为游戏产品提供界面设计，图标设计，创意设计；
负责制定界面的设计规范与执行；
负责对外包制作监修与反馈，把控风格，提高制作效率与品质。",http://careers.tencent.com/jobdesc.html?postId=1285457104764674048
15712-FPS手游界面动效设计师（深圳）,IEG,深圳,中国,设计,"根据产品的视觉风格，负责游戏界面的动效设计制作，提升游戏表现
根据项目需求，使用引擎编辑器设计制作动效资源，与前端团队合作，保证动效设计的高效还原；",http://careers.tencent.com/jobdesc.html?postId=1207603130896748544
15712-和平精英-游戏品牌设计师（深圳）,IEG,深圳,中国,设计,"负责基于游戏世界观设计游戏产品的品牌元素创建和积累、品牌规范设计和品牌调性把控；
负责基于前期研发和运营宣传品牌建设美术资源的需求推动和积累；
参与项目运营策略讨论，并给予视觉设计执行支持， 跟进供应商监修或执行。",http://careers.tencent.com/jobdesc.html?postId=1232633726836412416
15712-和平精英-游戏品牌设计师（深圳）,IEG,深圳,中国,设计,"负责基于游戏世界观设计游戏产品的品牌元素创建和积累、品牌规范设计和品牌调性把控；
负责基于前期研发和运营宣传品牌建设美术资源的需求推动和积累；
参与项目运营策略讨论，并给予视觉设计执行支持， 跟进供应商监修或执行。",http://careers.tencent.com/jobdesc.html?postId=1232633726836412416
15712-动效设计（深圳/广州）,IEG,深圳,中国,设计,"负责光子工作室手游项目的UI动效设计；
根据产品的视觉风格，负责游戏界面的动效设计制作，提升游戏表现；
根据项目需求，使用引擎编辑器设计制作动效资源，与前端程序合作，保证动效设计的高效还原。",http://careers.tencent.com/jobdesc.html?postId=1278902864130875392
15712-和平精英-动效设计（深圳）,IEG,深圳,中国,设计,"负责光子工作室手游项目的UI动效设计；
根据产品的视觉风格，负责游戏界面的动效设计制作，提升游戏表现；
根据项目需求，使用引擎编辑器设计制作动效资源，与前端程序合作，保证动效设计的高效还原。",http://careers.tencent.com/jobdesc.html?postId=1316297984186523648
15712-游戏高级交互设计师（深圳）,IEG,深圳,中国,设计,"负责游戏产品相关交互设计，保证产品的可用性和易用性；
基于游戏世界观为游戏产品提供流程的UI体验设计，为最终的产品体验和效果负责; 
参与游戏的用户研究，策划沟通，市场和运营沟通，并结合多方需求提供优秀的交互设计方案；
参与团队的专业化建设，提高团队专业水准。",http://careers.tencent.com/jobdesc.html?postId=1316574315918925824
15687-高级技术动画师（深圳）,IEG,深圳,中国,设计,"设置和维护动画状态机和动画树；
具有敏锐的观察力，能够发现游戏中动画表现的问题，并提出解决方案；
定期检查游戏中动画的表现，确保游戏内动画表现正常；
和动画师，策划，程序沟通，帮助他们理解游戏中动画的实现原理和一些限制；
能够制作高品质的动画，并且可以合入到游戏中，有很好的表现。",http://careers.tencent.com/jobdesc.html?postId=1316574365717897216
15712-高级游戏视觉设计师（深圳）,IEG,深圳,中国,设计,"负责为游戏产品UI提供高品质的创意、风格设计；
负责制定游戏UI的设计规范与设计执行；
负责对外包制作监修与反馈，把控风格，提高制作效率与品质。",http://careers.tencent.com/jobdesc.html?postId=1414531555505741824
15712-高级视觉设计师（深圳）,IEG,深圳,中国,设计,"负责为游戏产品UI提供高品质的创意、风格设计；
负责制定游戏UI的设计规范与设计执行；
负责对外包制作监修与反馈，把控风格，提高制作效率与品质。",http://careers.tencent.com/jobdesc.html?postId=1392727206517547008
SD3-PUBG Mobile高级2D角色原画设计师（广州）,IEG,广州,中国,设计,"负责游戏内各种角色、皮肤等的设计；
负责游戏角色宣传海报绘制，精修；
负责CP外包跟进与培养；
按时按质量完成工作，能不断优化工作流程与提升品质。",http://careers.tencent.com/jobdesc.html?postId=1405073334416187392
TME-QQ音乐品牌运营设计（深圳）,TME,深圳,中国,设计,"负责QQ音乐业务相关的运营推广设计；
负责营收和内容相关的H5设计、平面设计、UI设计；
负责品牌相关的栏目包装，及线下展示设计、周边设计；
发掘和思考产品未来的发展和设计方向，以及创意设计和多媒体方向的实现。

",http://careers.tencent.com/jobdesc.html?postId=1393115920242581504
TME-互动视频交互设计师,TME,深圳,中国,设计,"1.梳理用户需求，挖掘游戏化设计的可能性；
2.拆解产品需求，服务全民K歌直播和QQ音乐直播相关交互设计，包括但不限于：实时房间相关的体验设计；
3.为整体商业化营收提供创意方案输出；",http://careers.tencent.com/jobdesc.html?postId=1414780603378704384
TME-互动视频视觉设计师,TME,深圳,中国,设计,"1.	本科学历及以上，3年以上互联网项目经验。有直播相关项目经验、游戏化设计相关经验优先、擅长多媒体者优先。
2.	熟练运用制作2d&3d动画、UI动效、视频特效等专业工具，包括但不限于AE、C4d等软件。
3.	丰富的视觉设计的系统性知识及美学理论基础，了解并跟进新的设计趋势，善于发挥设计创意和视觉表现力。
4.	沟通协调能力及理解力强。具备良好合作态度及团队精神，富有工作激情、创造力和责任感，以及抗压能力强。
",http://careers.tencent.com/jobdesc.html?postId=1414780604611829760
26699-To C设计组leader,CSIG,深圳,中国,设计,"1.整体负责智慧零售 C 端产品的UI、交互与视觉设计，带领团队高效输出产品原型方案，保证方案质量并落地，保证产品的可用性及易用性，持续为产品体验及增长负责； 
2.参与产品的前期规划与用户研究，能够合理洞察用户真实需求，并系统化的提出解决方案，
可以清晰制定设计规划，并推动方案在项目中的实施； 
3.构建团队设计专业能力，对商业模式和最新技术有敏锐的洞察力，对零售行业有一定理解。",http://careers.tencent.com/jobdesc.html?postId=1380211827408904192
15575-《王者荣耀》图库绘制设计师-角色原画方向（成都）,IEG,成都,中国,设计,"负责王者荣耀IP图库开发，以支持服装、手办、生活用品等衍生品应用；
与王者荣耀衍生品团队商务、产品、宣发等其他环节同事沟通配合，共同完成衍生品的开发/监修工作；",http://careers.tencent.com/jobdesc.html?postId=1414900425299075072
15575-《王者荣耀》衍生品设计师-平面设计方向（成都）,IEG,成都,中国,设计,"负责王者荣耀IP衍生品设计，包括品牌色、元素、图案、整合排版、字体设计等，应用于服装、手办、生活用品等；
负责王者荣耀IP业务相关宣发物料设计；
与王者荣耀衍生品团队商务、产品、宣发等其他环节同事沟通配合，共同完成衍生品的开发/监修工作；",http://careers.tencent.com/jobdesc.html?postId=1414900426406371328
15575-《王者荣耀》衍生品3D模型师（成都）,IEG,成都,中国,设计,"负责王者荣耀IP衍生品的造型监修，包括手办雕塑、潮玩和其他造型物等；
与王者荣耀衍生品团队商务、产品、宣发等其他环节同事沟通配合，共同完成衍生品的开发/监修工作；",http://careers.tencent.com/jobdesc.html?postId=1414900427563999232
WXG10-411 企业微信视觉设计师（成都）,WXG,成都,中国,设计,"1、主要负责企业微信客户端设计工作，移动端、桌面端都有你能发挥的空间
2、从需求开始就参与产品经理项目讨论，再到推动与开发配合最终设计落地，让自己的好的创意和交互体验能完整呈现在用户面前。
",http://careers.tencent.com/jobdesc.html?postId=1232185633938608128
29911-腾讯视频商业化IP运营设计师,PCG,北京,中国,设计,1.负责腾讯视频商业化产品的IP运营设计工作，根据用户、IP的特点制定创意方向和高品质的设计方案；2.负责与产品、开发等团队协作，主动推动并跟进设计方案落地；3.参与建立和维护商业化模板设计语言，维护产品整体规范一致性；4.参与团队专业建设，提炼设计方法，沉淀设计资产提升团队影响力等。,http://careers.tencent.com/jobdesc.html?postId=0
30933-NXS 高级UI设计师(上海),IEG,上海,中国,设计,"主导游戏UI视觉风格，把控整体UI设计效果 ；
负责道具、饰品等游戏道具设计；
负责设计和优化产品宣传广告及网站设计；",http://careers.tencent.com/jobdesc.html?postId=1414789166658494464
30933-NXS 资深特效设计师(上海),IEG,上海,中国,设计,"负责游戏中特效的设计和制作,包括角色特效、UI特效、场景特效等；
负责外包资源的审核修改及外包团队的培养，有能力把控整体游戏特效节奏和风格。",http://careers.tencent.com/jobdesc.html?postId=1414793306293936128
30933-NXS 机械设定原画师(上海),IEG,上海,中国,设计,"主要负责项目机甲，载具，武器道具等原画设计工作；
能和其他模块的同事充分沟通，关注最终结果；
对产品美术品质负责；",http://careers.tencent.com/jobdesc.html?postId=1414798652408340480
30933-NXS SD材质设计师(上海),IEG,上海,中国,设计,"负责用SD制作项目所需的各种材质；
调整场景整合后的材质效果；
制作流程和方法论的建设整理；
对产品美术品质负责；",http://careers.tencent.com/jobdesc.html?postId=1414800128232923136
40164-UE5开放世界大作-技术美术,IEG,深圳,中国,设计,"与程序团队合作开发特性与工具以提升画面表现品质及制作效率；
跟进美术资源的日常制作，确保资源符合引擎规格和项目规范；
研究游戏引擎并帮助美术人员使用引擎和工具；
协助程序和美术人员优化游戏运行效率；
设计并制作游戏中的效果；
解决美术人员日常遇到的技术问题。",http://careers.tencent.com/jobdesc.html?postId=1393187747207847936
15569-UE4/5开放世界大作-技术美术（上海）,IEG,上海,中国,设计,"与程序团队合作开发特性与工具以提升画面表现品质及制作效率；
跟进美术资源的日常制作，确保资源符合引擎规格和项目规范；
研究游戏引擎并帮助美术人员使用引擎和工具；
协助程序和美术人员优化游戏运行效率；
设计并制作游戏中的效果；
解决美术人员日常遇到的技术问题。",http://careers.tencent.com/jobdesc.html?postId=1305402921369739264
TEG04-腾讯乐享视觉设计师(深圳),TEG,深圳,中国,设计,"完成腾讯乐享平台、腾讯KM平台的产品体验和UI界面设计工作；
充分理解产品需求，与策划沟通界面风格以及交互体验，与研发沟通界面的优化方案；
参与整个设计过程中的评审，负责视觉还原走查，监督产品视觉的实现质量；
有良好的视觉风格的把控能力，能平衡把握现有产品在用户体验上的统一性。
",http://careers.tencent.com/jobdesc.html?postId=1403535963019288576
